77  -9.0209400000E+00  -9.0188700000E+00   2.4244800000E+00   2.4244800000E+00   2.6634000000E+00   3.5835900000E+00   3.9111500000E+00   3.9111500000E+00   1.0414800000E+01
78  -9.0274600000E+00  -9.0269300000E+00   2.6054200000E+00   2.6054200000E+00   2.6772800000E+00   3.6229100000E+00   3.7170300000E+00   3.7170300000E+00   1.0383610000E+01
79  -9.0296300000E+00  -9.0296300000E+00   2.6819100000E+00   2.6819100000E+00   2.6819100000E+00   3.6361400000E+00   3.6361400000E+00   3.6361400000E+00   1.0373080000E+01
80  -9.0273100000E+00  -9.0270500000E+00   2.5998500000E+00   2.6042600000E+00   2.6828500000E+00   3.6353600000E+00   3.7056600000E+00   3.7170300000E+00   1.0383690000E+01
81  -9.0203800000E+00  -9.0193100000E+00   2.4052200000E+00   2.4157100000E+00   2.6856800000E+00   3.6330000000E+00   3.8698900000E+00   3.9081100000E+00   1.0415420000E+01
82  -9.0088800000E+00  -9.0064200000E+00   2.1617000000E+00   2.1742800000E+00   2.6903700000E+00   3.6290400000E+00   4.0709900000E+00   4.1457100000E+00   1.0467870000E+01
83  -8.9928600000E+00  -8.9883800000E+00   1.8974300000E+00   1.9078700000E+00   2.6969300000E+00   3.6234100000E+00   4.2813700000E+00   4.4016600000E+00   1.0540380000E+01
84  -8.9724300000E+00  -8.9652100000E+00   1.6235100000E+00   1.6285100000E+00   2.7053400000E+00   3.6160500000E+00   4.4895400000E+00   4.6648100000E+00   1.0632000000E+01
85  -8.9477100000E+00  -8.9369200000E+00   1.3421600000E+00   1.3449400000E+00   2.7155800000E+00   3.6068700000E+00   4.6902500000E+00   4.9301600000E+00   1.0741420000E+01
86  -8.9188600000E+00  -8.9035400000E+00   1.0523300000E+00   1.0642900000E+00   2.7276200000E+00   3.5957600000E+00   4.8809100000E+00   5.1950400000E+00   1.0867010000E+01
87  -8.8860600000E+00  -8.8650800000E+00   7.6144000000E-01   7.8315000000E-01   2.7414300000E+00   3.5825800000E+00   5.0603100000E+00   5.4578500000E+00   1.1006760000E+01
88  -8.8495600000E+00  -8.8215800000E+00   4.7132000000E-01   5.0255000000E-01   2.7569800000E+00   3.5672000000E+00   5.2280100000E+00   5.7174800000E+00   1.1158340000E+01
89  -8.8096200000E+00  -8.7730500000E+00   1.8350000000E-01   2.2329000000E-01   2.7742400000E+00   3.5494700000E+00   5.3841000000E+00   5.9730900000E+00   1.1319160000E+01
90  -8.7665700000E+00  -8.7195500000E+00  -1.0071000000E-01  -5.4040000000E-02   2.7931600000E+00   3.5292000000E+00   5.5290400000E+00   6.2240000000E+00   1.1486340000E+01
91  -8.7207800000E+00  -8.6610900000E+00  -3.8012000000E-01  -3.2890000000E-01   2.8136900000E+00   3.5062400000E+00   5.6634900000E+00   6.4696500000E+00   1.1656880000E+01
92  -8.6727000000E+00  -8.5977400000E+00  -6.5360000000E-01  -6.0087000000E-01   2.8357800000E+00   3.4803900000E+00   5.7882800000E+00   6.7095400000E+00   1.1827640000E+01
93  -8.6228100000E+00  -8.5295200000E+00  -9.2006000000E-01  -8.6952000000E-01   2.8593700000E+00   3.4514700000E+00   5.9042900000E+00   6.9432200000E+00   1.1995440000E+01
94  -8.5717000000E+00  -8.4565000000E+00  -1.1784600000E+00  -1.1345200000E+00   2.8844100000E+00   3.4192800000E+00   6.0124400000E+00   7.1703000000E+00   1.2157130000E+01
