-73.886 -38.603 -38.547 -38.523 -5.567 3.751 3.867 5.307 -5.513 8.274 8.97 9.777
-73.887 -38.609 -38.54 -38.511 -5.525 3.505 3.625 5.32 -5.457 8.261 9.063 10.014
-73.889 -38.615 -38.533 -38.497 -5.479 3.255 3.378 5.335 -5.395 8.246 9.152 10.254
-73.891 -38.622 -38.525 -38.482 -5.43 3.004 3.13 5.351 -5.327 8.227 9.238 10.494
-73.893 -38.629 -38.516 -38.466 -5.379 2.752 2.881 5.369 -5.254 8.206 9.32 10.733
-73.895 -38.637 -38.507 -38.45 -5.325 2.5 2.633 5.387 -5.175 8.182 9.399 10.972
-73.897 -38.646 -38.497 -38.432 -5.269 2.249 2.389 5.406 -5.09 8.153 9.474 11.208
-73.899 -38.655 -38.487 -38.413 -5.212 2.0 2.149 5.426 -5.0 8.12 9.547 11.442
-73.901 -38.664 -38.476 -38.393 -5.155 1.754 1.916 5.448 -4.905 8.083 9.617 11.672
-73.904 -38.674 -38.465 -38.372 -5.097 1.51 1.69 5.471 -4.805 8.042 9.684 11.9
-73.906 -38.683 -38.453 -38.351 -5.041 1.27 1.474 5.494 -4.699 7.994 9.749 12.124
-73.909 -38.693 -38.441 -38.329 -4.986 1.033 1.268 5.519 -4.588 7.941 9.812 12.344
-73.911 -38.704 -38.429 -38.306 -4.935 0.8 1.074 5.544 -4.472 7.882 9.874 12.559
-73.914 -38.714 -38.416 -38.282 -4.888 0.57 0.893 5.57 -4.351 7.817 9.934 12.771
-73.917 -38.725 -38.403 -38.258 -4.846 0.346 0.728 5.596 -4.225 7.745 9.992 12.979
-73.92 -38.736 -38.39 -38.234 -4.811 0.126 0.579 5.623 -4.094 7.666 10.049 13.182
-73.922 -38.747 -38.376 -38.209 -4.784 -0.089 0.448 5.65 -3.959 7.58 10.106 13.38
-73.925 -38.758 -38.363 -38.184 -4.766 -0.299 0.337 5.678 -3.82 7.487 10.161 13.575
-73.928 -38.769 -38.349 -38.159 -4.758 -0.504 0.245 5.706 -3.676 7.386 10.214 13.765
-73.931 -38.78 -38.335 -38.134 -4.761 -0.703 0.176 5.734 -3.527 7.278 10.267 13.95
-73.934 -38.791 -38.321 -38.108 -4.775 -0.896 0.128 5.762 -3.375 7.163 10.319 14.131
-73.937 -38.802 -38.308 -38.083 -4.801 -1.083 0.102 5.791 -3.218 7.04 10.37 14.307
-73.939 -38.813 -38.294 -38.057 -4.838 -1.264 0.097 5.819 -3.058 6.909 10.42 14.479
-73.942 -38.823 -38.281 -38.032 -4.884 -1.439 0.113 5.847 -2.894 6.772 10.468 14.646
-73.945 -38.834 -38.267 -38.007 -4.94 -1.608 0.148 5.875 -2.726 6.628 10.516 14.809
-73.948 -38.844 -38.254 -37.982 -5.005 -1.77 0.201 5.902 -2.556 6.477 10.562 14.967
-73.95 -38.854 -38.241 -37.959 -5.075 -1.926 0.271 5.929 -2.382 6.32 10.607 15.12
-73.953 -38.864 -38.229 -37.935 -5.151 -2.075 0.355 5.955 -2.205 6.158 10.651 15.269
-73.955 -38.873 -38.216 -37.912 -5.231 -2.217 0.451 5.98 -2.026 5.99 10.693 15.411
-73.958 -38.882 -38.204 -37.89 -5.312 -2.351 0.558 6.005 -1.844 5.817 10.734 14.863
