-73.742 -37.4 -37.399 -37.399 -8.934 -0.572 -0.567 2.474 -0.567 2.474 17.798 12.724
-73.742 -37.403 -37.4 -37.4 -8.922 -0.582 -0.561 2.468 -0.561 2.468 17.721 12.748
-73.741 -37.408 -37.4 -37.4 -8.902 -0.598 -0.552 2.459 -0.552 2.459 17.617 12.788
-73.741 -37.416 -37.401 -37.401 -8.874 -0.62 -0.539 2.447 -0.539 2.447 17.483 12.844
-73.74 -37.426 -37.402 -37.402 -8.838 -0.647 -0.522 2.432 -0.522 2.432 17.327 12.916
-73.739 -37.437 -37.404 -37.404 -8.795 -0.68 -0.502 2.414 -0.502 2.414 17.15 13.002
-73.738 -37.45 -37.406 -37.406 -8.743 -0.718 -0.478 2.394 -0.478 2.394 16.961 13.102
-73.736 -37.465 -37.408 -37.408 -8.685 -0.76 -0.453 -0.453 2.372 2.372 13.214 16.762
-73.735 -37.482 -37.41 -37.41 -8.619 -0.807 -0.424 -0.424 2.349 2.349 13.339 16.559
-73.733 -37.501 -37.413 -37.413 -8.546 -0.856 -0.393 -0.393 2.325 2.325 13.473 16.354
-73.732 -37.521 -37.415 -37.415 -8.467 -0.909 -0.361 -0.361 2.302 2.302 13.615 16.152
-73.73 -37.543 -37.418 -37.418 -8.381 -0.964 -0.328 -0.328 2.28 2.28 13.762 15.955
-73.728 -37.566 -37.421 -37.421 -8.288 -1.02 -0.294 -0.294 2.259 2.259 13.908 15.769
-73.726 -37.591 -37.425 -37.425 -8.19 -1.077 -0.261 -0.261 2.242 2.242 14.045 15.603
-73.723 -37.617 -37.428 -37.428 -8.087 -1.134 -0.229 -0.229 2.228 2.228 14.159 15.47
-73.721 -37.644 -37.431 -37.431 -7.978 -1.191 -0.199 -0.199 2.219 2.219 14.227 15.391
-73.719 -37.672 -37.435 -37.435 -7.865 -1.246 -0.171 -0.171 2.216 2.216 14.228 15.387
-73.716 -37.701 -37.439 -37.439 -7.748 -1.299 -0.147 -0.147 2.22 2.22 14.16 15.458
-73.713 -37.731 -37.443 -37.443 -7.628 -1.35 -0.127 -0.127 2.231 2.231 14.043 15.581
-73.711 -37.762 -37.447 -37.447 -7.505 -1.397 -0.113 -0.113 2.252 2.252 13.898 15.733
-73.708 -37.793 -37.451 -37.451 -7.38 -1.439 -0.103 -0.103 2.281 2.281 13.739 15.896
-73.705 -37.825 -37.455 -37.455 -7.253 -1.477 -0.099 -0.099 2.319 2.319 13.572 16.058
-73.702 -37.857 -37.46 -37.46 -7.126 -1.508 -0.101 -0.101 2.367 2.367 13.404 16.21
-73.699 -37.889 -37.464 -37.464 -6.999 -1.532 -0.109 -0.109 2.425 2.425 13.236 16.341
-73.697 -37.922 -37.468 -37.468 -6.874 -1.549 -0.122 -0.122 2.492 2.492 13.069 16.443
-73.694 -37.954 -37.473 -37.473 -6.75 -1.557 -0.139 -0.139 2.568 2.568 12.905 16.508
-73.691 -37.986 -37.477 -37.477 -6.63 -1.555 -0.162 -0.162 2.652 2.652 12.744 16.528
-73.688 -38.018 -37.481 -37.481 -6.514 -1.543 -0.187 -0.187 2.743 2.743 12.586 16.499
-73.685 -38.05 -37.486 -37.486 -6.403 -1.521 -0.216 -0.216 2.841 2.841 12.432 16.418
-73.682 -38.081 -37.49 -37.49 -6.298 -1.486 -0.248 -0.248 2.945 2.945 12.282 16.288
-73.679 -38.112 -37.494 -37.494 -6.2 -1.44 -0.282 -0.282 3.053 3.053 12.135 16.117
-73.676 -38.141 -37.498 -37.498 -6.109 -1.382 -0.316 -0.316 3.166 3.166 11.992 15.91
-73.674 -38.171 -37.502 -37.502 -6.026 -1.312 -0.352 -0.352 3.282 3.282 11.852 15.675
-73.671 -38.199 -37.507 -37.507 -5.951 -1.23 -0.388 -0.388 3.399 3.399 11.716 15.422
-73.668 -38.227 -37.51 -37.51 -5.883 -1.137 -0.424 -0.424 3.519 3.519 11.583 15.157
-73.666 -38.253 -37.514 -37.514 -5.824 -1.034 -0.46 -0.46 3.639 3.639 11.452 14.886
-73.664 -38.278 -37.517 -37.517 -5.772 -0.921 -0.495 -0.495 3.759 3.759 11.324 14.614
-73.661 -38.302 -37.521 -37.521 -5.727 -0.802 -0.528 -0.528 3.878 3.878 11.198 14.346
-73.659 -38.324 -37.524 -37.524 -5.689 -0.676 -0.561 -0.561 3.994 3.994 11.074 14.086
-73.657 -38.346 -37.527 -37.527 -5.657 -0.546 -0.592 -0.592 4.107 4.107 10.952 13.837
-73.655 -38.366 -37.53 -37.53 -5.63 -0.414 -0.621 -0.621 4.216 4.216 10.831 13.602
-73.653 -38.384 -37.532 -37.532 -5.609 -0.282 -0.648 -0.648 4.32 4.32 10.713 13.384
-73.652 -38.401 -37.535 -37.535 -5.591 -0.152 -0.673 -0.673 4.418 4.418 10.597 13.185
-73.65 -38.415 -37.537 -37.537 -5.576 -0.026 -0.695 -0.695 4.509 4.509 10.485 13.005
-73.649 -38.429 -37.538 -37.538 -5.565 0.092 -0.716 -0.716 4.592 4.592 10.378 12.848
-73.648 -38.44 -37.54 -37.54 -5.556 0.201 -0.733 -0.733 4.666 4.666 10.279 12.711
-73.647 -38.45 -37.541 -37.541 -5.549 0.298 -0.748 -0.748 4.731 4.731 10.189 12.597
-73.646 -38.458 -37.543 -37.543 -5.544 0.381 -0.761 -0.761 4.784 4.784 10.111 12.504
-73.646 -38.464 -37.543 -37.543 -5.54 0.448 -0.771 -0.771 4.827 4.827 10.047 12.433
-73.645 -38.469 -37.544 -37.544 -5.538 0.497 -0.778 -0.778 4.857 4.857 10.0 12.383
-73.645 -38.472 -37.545 -37.545 -5.536 0.527 -0.782 -0.782 4.876 4.876 9.971 12.352
-73.645 -38.473 -37.545 -37.545 -5.536 0.537 -0.783 -0.783 4.882 4.882 9.961 12.342
-73.645 -38.472 -37.546 -37.545 -5.531 -0.79 -0.78 0.532 4.881 4.892 9.957 12.352
-73.645 -38.471 -37.548 -37.545 -5.519 -0.81 -0.769 0.516 4.877 4.92 9.945 12.382
-73.644 -38.469 -37.552 -37.547 -5.498 -0.842 -0.752 0.49 4.871 4.966 9.925 12.431
-73.644 -38.467 -37.557 -37.548 -5.47 -0.886 -0.727 0.454 4.863 5.03 9.898 12.499
-73.644 -38.464 -37.565 -37.55 -5.433 -0.942 -0.696 0.409 4.852 5.11 9.864 12.586
-73.643 -38.46 -37.573 -37.552 -5.388 -1.008 -0.657 0.355 4.838 5.204 9.823 12.691
-73.643 -38.455 -37.583 -37.555 -5.336 -1.082 -0.611 0.294 4.822 5.313 9.776 12.812
-73.642 -38.45 -37.595 -37.558 -5.276 -1.165 -0.559 0.226 4.803 5.434 9.724 12.95
-73.641 -38.444 -37.608 -37.562 -5.209 -1.255 -0.5 0.152 4.782 5.565 9.667 13.103
-73.64 -38.437 -37.622 -37.566 -5.136 -1.351 -0.433 0.073 4.758 5.707 9.607 13.269
-73.64 -38.43 -37.637 -37.57 -5.055 -1.451 -0.36 -0.01 4.732 5.857 9.543 13.448
-73.639 -38.422 -37.653 -37.575 -4.969 -1.554 -0.281 -0.097 4.703 6.014 9.477 13.638
-73.638 -38.414 -37.67 -37.58 -4.877 -1.66 -0.195 -0.187 4.672 6.178 9.409 13.837
-73.637 -38.405 -37.689 -37.586 -4.779 -1.768 -0.103 -0.279 4.638 6.347 9.341 14.043
-73.636 -38.395 -37.707 -37.592 -4.676 -1.877 -0.005 -0.373 4.603 6.521 9.273 14.254
-73.635 -38.385 -37.727 -37.598 -4.569 -1.986 0.098 -0.467 4.567 6.699 9.206 14.467
-73.633 -38.374 -37.747 -37.605 -4.458 -2.095 0.205 -0.562 4.529 6.88 9.14 14.679
-73.632 -38.363 -37.767 -37.612 -4.343 -2.203 0.317 -0.657 4.492 7.064 9.077 14.886
-73.631 -38.352 -37.788 -37.619 -4.225 -2.31 0.432 -0.752 4.454 7.249 9.017 15.084
-73.63 -38.34 -37.809 -37.627 -4.105 -2.414 0.549 -0.845 4.419 7.435 8.96 15.267
-73.629 -38.328 -37.83 -37.635 -3.982 -2.516 0.666 -0.937 4.387 7.623 8.907 15.431
-73.627 -38.315 -37.851 -37.644 -3.857 -2.615 0.782 -1.026 4.36 7.81 8.86 16.303
-73.626 -38.302 -37.871 -37.653 -3.732 -2.711 0.895 -1.114 4.339 7.998 8.817 16.054
-73.625 -38.289 -37.891 -37.662 -3.605 -2.804 1.003 -1.198 4.328 8.185 8.781 15.792
-73.624 -38.276 -37.911 -37.671 -3.479 -2.893 1.102 -1.28 4.327 8.37 8.751 15.515
-73.623 -38.262 -37.931 -37.681 -3.353 -2.978 1.192 -1.358 4.341 8.553 8.727 15.225
-73.622 -38.249 -37.95 -37.69 -3.228 -3.059 1.269 -1.433 4.369 8.734 8.711 14.923
-73.621 -38.235 -37.968 -37.7 -3.104 -3.136 1.331 -1.505 4.414 8.911 8.703 14.611
-73.62 -38.221 -37.985 -37.71 -2.983 -3.207 1.378 -1.572 4.476 9.085 8.704 14.291
-73.619 -38.208 -38.002 -37.721 -2.865 -3.275 1.409 -1.635 4.555 9.254 8.716 13.964
-73.618 -38.195 -38.017 -37.731 -2.75 -3.337 1.425 -1.693 4.65 9.417 8.738 13.632
-73.617 -38.182 -38.032 -37.741 -2.64 -3.394 1.427 -1.747 4.756 9.573 8.772 13.297
-73.616 -38.17 -38.045 -37.75 -2.535 -3.446 1.417 -1.797 4.871 9.721 8.82 12.961
-73.615 -38.158 -38.057 -37.76 -2.436 -3.493 1.398 -1.841 4.991 9.861 8.884 12.626
-73.615 -38.147 -38.068 -37.768 -2.344 -3.535 1.373 -1.881 5.111 9.989 8.964 12.294
-73.614 -38.136 -38.078 -37.777 -2.262 -3.571 1.345 -1.915 5.225 10.106 9.064 11.968
-73.614 -38.127 -38.086 -37.784 -2.189 -3.602 1.316 -1.944 5.331 10.208 9.183 11.649
-73.613 -38.119 -38.093 -37.791 -2.127 -3.627 1.288 -1.968 5.423 10.295 9.322 11.342
-73.613 -38.113 -38.098 -37.796 -2.077 -3.647 1.264 -1.987 5.498 10.365 9.479 11.051
-73.613 -38.108 -38.101 -37.8 -2.041 -3.661 1.245 -2.001 5.554 10.416 9.649 10.783
-73.613 -38.105 -38.104 -37.803 -2.019 -3.669 1.233 -2.009 5.589 10.448 9.812 10.562
-73.613 -38.104 -38.104 -37.803 -2.011 -3.672 -2.011 1.229 5.601 10.459 9.896 10.459
-73.613 -38.121 -38.087 -37.804 -2.167 -3.68 -1.852 1.242 5.601 10.33 9.896 10.578
-73.613 -38.137 -38.07 -37.804 -2.318 -3.703 -1.688 1.279 5.6 10.194 9.899 10.689
-73.613 -38.154 -38.054 -37.803 -2.465 -3.741 -1.52 1.341 5.6 10.05 9.903 10.791
-73.613 -38.171 -38.038 -37.803 -2.607 -3.792 -1.349 1.425 5.599 9.898 9.909 10.885
-73.613 -38.187 -38.021 -37.803 -2.745 -3.855 -1.174 1.53 5.599 9.739 9.918 10.97
-73.613 -38.202 -38.005 -37.802 -2.878 -3.927 -0.995 1.653 5.599 9.573 9.929 11.047
-73.613 -38.218 -37.989 -37.802 -3.006 -4.007 -0.813 1.792 5.598 9.4 9.942 11.117
-73.613 -38.233 -37.974 -37.801 -3.128 -4.092 -0.628 1.945 5.598 9.221 9.958 11.179
-73.613 -38.248 -37.958 -37.801 -3.247 -4.182 -0.44 2.11 5.598 9.037 9.978 11.233
-73.613 -38.262 -37.943 -37.8 -3.359 -4.275 -0.249 2.284 5.597 8.847 10.001 11.281
-73.613 -38.276 -37.929 -37.799 -3.467 -4.369 -0.056 2.465 5.597 8.652 10.029 11.323
-73.613 -38.289 -37.915 -37.798 -3.569 -4.462 0.14 2.652 5.596 8.454 10.061 11.359
-73.613 -38.301 -37.902 -37.797 -3.666 -4.555 0.337 2.842 5.596 8.252 10.099 11.389
-73.613 -38.313 -37.889 -37.796 -3.757 -4.645 0.536 3.033 5.595 8.048 10.142 11.415
