-17.7498 -17.5718 -5.8728 -4.6128 -1.3078 -1.3038 -1.2848 -1.2818
-17.7398 -17.5838 -5.8018 -4.7048 -1.3058 -1.3028 -1.2868 -1.2828
-17.7278 -17.5958 -5.7258 -4.7988 -1.3048 -1.3008 -1.2878 -1.2848
-17.7158 -17.6088 -5.6458 -4.8948 -1.3028 -1.2998 -1.2898 -1.2858
-17.7028 -17.6218 -5.5608 -4.9928 -1.3018 -1.2978 -1.2908 -1.2878
-17.6898 -17.6358 -5.4718 -5.0908 -1.2998 -1.2968 -1.2928 -1.2898
-17.6768 -17.6498 -5.3798 -5.1888 -1.2978 -1.2948 -1.2948 -1.2908
-17.6628 -17.6628 -5.2848 -5.2848 -1.2968 -1.2928 -1.2968 -1.2928
-17.6618 -17.6618 -5.2838 -5.2838 -1.2998 -1.2998 -1.2988 -1.2988
-17.6568 -17.6568 -5.2778 -5.2778 -1.3188 -1.3188 -1.3088 -1.3088
-17.6498 -17.6498 -5.2678 -5.2678 -1.3508 -1.3508 -1.3238 -1.3238
-17.6388 -17.6388 -5.2538 -5.2538 -1.3948 -1.3948 -1.3448 -1.3448
-17.6258 -17.6258 -5.2358 -5.2358 -1.4508 -1.4508 -1.3718 -1.3718
-17.6098 -17.6098 -5.2138 -5.2138 -1.5188 -1.5188 -1.4048 -1.4048
-17.5898 -17.5898 -5.1888 -5.1888 -1.5978 -1.5978 -1.4438 -1.4438
-17.5678 -17.5678 -5.1588 -5.1588 -1.6868 -1.6868 -1.4878 -1.4878
-17.5428 -17.5428 -5.1258 -5.1258 -1.7848 -1.7848 -1.5378 -1.5378
-17.5148 -17.5148 -5.0878 -5.0878 -1.8928 -1.8928 -1.5928 -1.5928
-17.4838 -17.4838 -5.0468 -5.0468 -2.0088 -2.0088 -1.6538 -1.6538
-17.4498 -17.4498 -5.0018 -5.0018 -2.1318 -2.1318 -1.7198 -1.7198
-17.4138 -17.4138 -4.9538 -4.9538 -2.2618 -2.2618 -1.7898 -1.7898
-17.3738 -17.3738 -4.9018 -4.9018 -2.3988 -2.3988 -1.8648 -1.8648
-17.3318 -17.3318 -4.8458 -4.8458 -2.5398 -2.5398 -1.9448 -1.9448
-17.2868 -17.2868 -4.7858 -4.7858 -2.6868 -2.6868 -2.0288 -2.0288
-17.2388 -17.2388 -4.7228 -4.7228 -2.8378 -2.8378 -2.1168 -2.1168
-17.1888 -17.1888 -4.6568 -4.6568 -2.9908 -2.9908 -2.2088 -2.2088
-17.1358 -17.1358 -4.5878 -4.5878 -3.1478 -3.1478 -2.3038 -2.3038
-17.0798 -17.0798 -4.5158 -4.5158 -3.3058 -3.3058 -2.4028 -2.4028
-17.0218 -17.0218 -4.4418 -4.4418 -3.4648 -3.4648 -2.5048 -2.5048
-16.9608 -16.9608 -4.3688 -4.3688 -3.6218 -3.6218 -2.6098 -2.6098
-16.8968 -16.8968 -4.2998 -4.2998 -3.7718 -3.7718 -2.7168 -2.7168
-16.8308 -16.8308 -4.2528 -4.2528 -3.8978 -3.8978 -2.8268 -2.8268
-16.7628 -16.7628 -4.2758 -4.2758 -3.9508 -3.9508 -2.9388 -2.9388
-16.6928 -16.6928 -4.3858 -4.3858 -3.9148 -3.9148 -3.0518 -3.0518
-16.6198 -16.6198 -4.5328 -4.5328 -3.8388 -3.8388 -3.1668 -3.1668
-16.5448 -16.5448 -4.6898 -4.6898 -3.7508 -3.7508 -3.2808 -3.2808
-16.4678 -16.4678 -4.8508 -4.8508 -3.6598 -3.6598 -3.3918 -3.3918
-16.3888 -16.3888 -5.0128 -5.0128 -3.6018 -3.6018 -3.4658 -3.4658
-16.3078 -16.3078 -5.1748 -5.1748 -3.6708 -3.6708 -3.4098 -3.4098
-16.2258 -16.2258 -5.3348 -5.3348 -3.7838 -3.7838 -3.3078 -3.3078
-16.1408 -16.1408 -5.4938 -5.4938 -3.9028 -3.9028 -3.1958 -3.1958
-16.0558 -16.0558 -5.6508 -5.6508 -4.0248 -4.0248 -3.0808 -3.0808
-15.9678 -15.9678 -5.8058 -5.8058 -4.1468 -4.1468 -2.9618 -2.9618
-15.8798 -15.8798 -5.9578 -5.9578 -4.2688 -4.2688 -2.8408 -2.8408
-15.7908 -15.7908 -6.1068 -6.1068 -4.3918 -4.3918 -2.7178 -2.7178
